order_id,Customer_ID,Product_ID,Order_Date,Order_Status,Order_Quantity,Unit_Price,Discount,Shipping_Mode,Shipping_Carrier,Shipping_Date_Scheduled,Shipping_Date_Actual,Delivery_Status,Late_Delivery_Risk_Flag,VAT_Rate,COGS,Unit_Price_Effective,Order_Total,VAT_Amount,Profit_Per_Order
ORD0011733,CUST00480,PROD00042,5/25/2024,Completed,5,244.88,0.12,Same Day,CarrierC,5/26/2024,5/26/2024,On Time,0,0.2,507.8,215.4944,1077.472,215.4944,569.672
ORD0011734,CUST00099,PROD00193,12/5/2022,Completed,2,239.52,0.12,Standard,CarrierA,12/11/2022,12/13/2022,Late,1,0.25,361.16,210.7776,421.5552,105.3888,60.3952
ORD0011735,CUST00317,PROD00095,3/1/2024,Completed,2,178.76,0.11,Standard,CarrierC,3/4/2024,3/6/2024,Late,1,0.1,310.68,159.0964,318.1928,31.81928,7.5128
ORD0011736,CUST00123,PROD00047,3/31/2023,Completed,8,132.87,0.02,Same Day,CarrierE,4/2/2023,4/2/2023,On Time,0,0.25,526.24,130.2126,1041.7008,260.4252,515.4608
ORD0011737,CUST00320,PROD00035,5/15/2022,Completed,3,226.61,0.17,Standard,CarrierA,5/17/2022,5/19/2022,Late,1,0.2,579.9,188.0863,564.2589,112.85178,-15.6411
ORD0011738,CUST00287,PROD00117,7/12/2022,Completed,4,226.02,0.03,Express,CarrierC,7/18/2022,7/22/2022,Late,1,0.22,646.88,219.2394,876.9576,192.930672,230.0776
ORD0011739,CUST00081,PROD00160,2/6/2023,Completed,1,235.44,0.19,Economy,CarrierE,2/10/2023,2/12/2023,Late,1,0.1,147,190.7064,190.7064,19.07064,43.7064
ORD0011740,CUST00495,PROD00183,1/27/2023,Cancelled,9,281.52,0.04,Same Day,CarrierD,1/31/2023,1/31/2023,On Time,0,0.22,1667.88,270.2592,2432.3328,535.113216,764.4528
ORD0011741,CUST00457,PROD00182,8/24/2023,Completed,2,133.16,0.15,Same Day,CarrierB,8/29/2023,8/31/2023,Late,1,0.19,54.26,113.186,226.372,43.01068,172.112
ORD0011742,CUST00010,PROD00076,2/11/2022,Completed,4,224.88,0.21,Same Day,CarrierD,2/17/2022,2/19/2022,Late,1,0.1,588.64,177.6552,710.6208,71.06208,121.9808
ORD0011743,CUST00008,PROD00179,4/3/2022,Completed,3,310.76,0.05,Economy,CarrierB,4/9/2022,4/12/2022,Late,1,0.25,562.98,295.222,885.666,221.4165,322.686
ORD0011744,CUST00405,PROD00187,8/3/2022,Completed,4,210.26,0.19,Economy,CarrierA,8/6/2022,8/8/2022,Late,1,0.2,657.44,170.3106,681.2424,136.24848,23.8024
ORD0011745,CUST00205,PROD00200,12/15/2022,Completed,4,271.49,0.06,Same Day,CarrierE,12/20/2022,12/21/2022,Late,1,0,628.32,255.2006,1020.8024,0,392.4824
ORD0011746,CUST00315,PROD00142,5/28/2023,Completed,3,127.75,0.17,Economy,CarrierD,6/2/2023,6/3/2023,Late,1,0.21,162.3,106.0325,318.0975,66.800475,155.7975
ORD0011747,CUST00434,PROD00146,12/1/2022,Completed,2,106.49,0.23,Standard,CarrierB,12/5/2022,12/7/2022,Late,1,0.25,24.38,81.9973,163.9946,40.99865,139.6146
ORD0011748,CUST00197,PROD00128,2/3/2023,Completed,1,266.54,0.08,Same Day,CarrierE,2/8/2023,2/8/2023,On Time,0,0.2,172.84,245.2168,245.2168,49.04336,72.3768
ORD0011749,CUST00198,PROD00055,7/12/2024,Completed,4,151.17,0.21,Same Day,CarrierC,7/18/2024,7/22/2024,Late,1,0.2,486.36,119.4243,477.6972,95.53944,-8.6628
ORD0011750,CUST00030,PROD00098,6/13/2022,Completed,7,124.66,0.03,Standard,CarrierE,6/15/2022,6/19/2022,Late,1,0.18,618.59,120.9202,846.4414,152.359452,227.8514
ORD0011751,CUST00479,PROD00184,4/16/2022,Completed,4,308.31,0.17,Economy,CarrierE,4/20/2022,4/20/2022,On Time,0,0.1,704.32,255.8973,1023.5892,102.35892,319.2692
ORD0011752,CUST00401,PROD00108,8/20/2022,Completed,6,204.16,0.06,Express,CarrierC,8/26/2022,8/28/2022,Late,1,0.2,913.98,191.9104,1151.4624,230.29248,237.4824
ORD0011753,CUST00459,PROD00049,9/18/2024,Pending,7,256.33,0.08,Standard,CarrierB,9/20/2024,9/21/2024,Late,1,0.19,781.27,235.8236,1650.7652,313.645388,869.4952
ORD0011754,CUST00020,PROD00188,7/12/2023,Completed,5,143.99,0.08,Economy,CarrierA,7/13/2023,7/15/2023,Late,1,0.1,566.3,132.4708,662.354,66.2354,96.054
ORD0011755,CUST00048,PROD00113,12/18/2023,Completed,5,194.97,0.18,Same Day,CarrierC,12/20/2023,12/22/2023,Late,1,0,931.45,159.8754,799.377,0,-132.073
ORD0011756,CUST00457,PROD00181,6/17/2023,Completed,5,93.64,0.17,Standard,CarrierE,6/21/2023,6/21/2023,On Time,0,0.19,357.55,77.7212,388.606,73.83514,31.056
ORD0011757,CUST00130,PROD00199,6/26/2022,Completed,9,291.86,0.04,Same Day,CarrierC,6/30/2022,7/2/2022,Late,1,0,1601.82,280.1856,2521.6704,0,919.8504
ORD0011758,CUST00293,PROD00134,11/10/2023,Completed,7,92.66,0.21,Same Day,CarrierA,11/12/2023,11/12/2023,On Time,0,0.2,495.81,73.2014,512.4098,102.48196,16.5998
ORD0011759,CUST00385,PROD00070,10/21/2022,Completed,6,245.01,0.08,Standard,CarrierC,10/27/2022,10/28/2022,Late,1,0.18,1184.64,225.4092,1352.4552,243.441936,167.8152
ORD0011760,CUST00132,PROD00086,9/22/2022,Completed,4,78.62,0.08,Same Day,CarrierC,9/27/2022,9/29/2022,Late,1,0.2,273.64,72.3304,289.3216,57.86432,15.6816
ORD0011761,CUST00356,PROD00136,2/27/2024,Completed,2,78.93,0.04,Economy,CarrierA,3/3/2024,3/6/2024,Late,1,0.25,136.04,75.7728,151.5456,37.8864,15.5056
ORD0011762,CUST00054,PROD00143,5/1/2024,Pending,6,132.07,0.04,Same Day,CarrierE,5/4/2024,5/5/2024,Late,1,0.25,611.76,126.7872,760.7232,190.1808,148.9632
ORD0011763,CUST00378,PROD00154,6/4/2023,Cancelled,3,129.07,0.13,Economy,CarrierD,6/9/2023,6/13/2023,Late,1,0.2,301.32,112.2909,336.8727,67.37454,35.5527
ORD0011764,CUST00281,PROD00039,9/27/2022,Cancelled,6,237.02,0.09,Same Day,CarrierB,10/3/2022,10/3/2022,On Time,0,0.22,830.58,215.6882,1294.1292,284.708424,463.5492
ORD0011765,CUST00387,PROD00131,4/9/2024,Completed,9,143.02,0.1,Express,CarrierD,4/13/2024,4/16/2024,Late,1,0.22,777.6,128.718,1158.462,254.86164,380.862
ORD0011766,CUST00265,PROD00185,7/31/2022,Pending,8,166.89,0.1,Economy,CarrierC,8/3/2022,8/4/2022,Late,1,0.18,442.4,150.201,1201.608,216.28944,759.208
ORD0011767,CUST00470,PROD00010,6/12/2022,Completed,6,171.39,0.17,Express,CarrierD,6/17/2022,6/20/2022,Late,1,0.2,858.42,142.2537,853.5222,170.70444,-4.8978
ORD0011768,CUST00215,PROD00003,4/2/2024,Cancelled,5,176.18,0.02,Same Day,CarrierE,4/3/2024,4/4/2024,Late,1,0.22,738.7,172.6564,863.282,189.92204,124.582
ORD0011769,CUST00460,PROD00046,7/11/2023,Pending,6,273.8,0.08,Standard,CarrierA,7/15/2023,7/15/2023,On Time,0,0.21,805.14,251.896,1511.376,317.38896,706.236
ORD0011770,CUST00458,PROD00150,7/5/2024,Pending,5,155.09,0.24,Standard,CarrierA,7/10/2024,7/12/2024,Late,1,0.22,296.7,117.8684,589.342,129.65524,292.642
ORD0011771,CUST00290,PROD00067,1/15/2024,Completed,3,138.55,0.12,Same Day,CarrierD,1/16/2024,1/17/2024,Late,1,0,97.44,121.924,365.772,0,268.332
ORD0011772,CUST00043,PROD00193,2/22/2022,Completed,2,239.52,0.03,Express,CarrierD,2/27/2022,2/27/2022,On Time,0,0.1,361.16,232.3344,464.6688,46.46688,103.5088
ORD0011773,CUST00074,PROD00097,8/21/2022,Completed,3,223.58,0.13,Express,CarrierE,8/24/2022,8/28/2022,Late,1,0.1,320.79,194.5146,583.5438,58.35438,262.7538
ORD0011774,CUST00350,PROD00019,3/14/2023,Completed,6,188.43,0.21,Economy,CarrierA,3/20/2023,3/21/2023,Late,1,0.21,535.38,148.8597,893.1582,187.563222,357.7782
ORD0011775,CUST00278,PROD00062,5/3/2024,Completed,3,206.47,0.09,Express,CarrierA,5/6/2024,5/7/2024,Late,1,0.1,173.73,187.8877,563.6631,56.36631,389.9331
ORD0011776,CUST00326,PROD00098,11/14/2023,Completed,2,124.66,0.14,Standard,CarrierE,11/18/2023,11/20/2023,Late,1,0.18,176.74,107.2076,214.4152,38.594736,37.6752
ORD0011777,CUST00242,PROD00057,6/2/2023,Completed,4,163,0.23,Same Day,CarrierC,6/4/2023,6/8/2023,Late,1,0.1,89.04,125.51,502.04,50.204,413
ORD0011778,CUST00130,PROD00095,8/8/2024,Completed,4,178.76,0.14,Standard,CarrierD,8/10/2024,8/10/2024,On Time,0,0,621.36,153.7336,614.9344,0,-6.4256
ORD0011779,CUST00350,PROD00107,2/13/2022,Completed,7,164.88,0.16,Standard,CarrierB,2/19/2022,2/19/2022,On Time,0,0.21,595.14,138.4992,969.4944,203.593824,374.3544
ORD0011780,CUST00194,PROD00088,8/26/2023,Completed,5,213,0.01,Express,CarrierB,8/27/2023,8/30/2023,Late,1,0.1,646.6,210.87,1054.35,105.435,407.75
ORD0011781,CUST00032,PROD00141,12/9/2023,Completed,5,268.96,0.2,Same Day,CarrierC,12/15/2023,12/18/2023,Late,1,0.18,963.4,215.168,1075.84,193.6512,112.44
ORD0011782,CUST00106,PROD00144,5/31/2023,Pending,8,131.58,0.21,Express,CarrierB,6/6/2023,6/9/2023,Late,1,0.1,509.36,103.9482,831.5856,83.15856,322.2256
ORD0011783,CUST00400,PROD00144,9/25/2023,Completed,5,131.58,0.15,Same Day,CarrierE,9/30/2023,10/2/2023,Late,1,0.22,318.35,111.843,559.215,123.0273,240.865
ORD0011784,CUST00204,PROD00115,7/29/2023,Completed,5,254.73,0.02,Express,CarrierC,8/2/2023,8/2/2023,On Time,0,0.21,642.55,249.6354,1248.177,262.11717,605.627
ORD0011785,CUST00001,PROD00119,4/2/2022,Completed,9,206.73,0.24,Economy,CarrierA,4/5/2022,4/7/2022,Late,1,0.1,1611.45,157.1148,1414.0332,141.40332,-197.4168
ORD0011786,CUST00245,PROD00052,1/29/2024,Completed,5,216.99,0.17,Same Day,CarrierE,1/30/2024,2/3/2024,Late,1,0.2,780.75,180.1017,900.5085,180.1017,119.7585
ORD0011787,CUST00072,PROD00041,1/1/2024,Completed,5,170.17,0.11,Standard,CarrierC,1/3/2024,1/5/2024,Late,1,0.18,144,151.4513,757.2565,136.30617,613.2565
ORD0011788,CUST00432,PROD00048,8/11/2024,Completed,8,251.57,0.22,Standard,CarrierA,8/17/2024,8/19/2024,Late,1,0.2,851.28,196.2246,1569.7968,313.95936,718.5168
ORD0011789,CUST00306,PROD00091,3/14/2023,Completed,8,37.74,0.1,Express,CarrierC,3/20/2023,3/21/2023,Late,1,0.25,226.56,33.966,271.728,67.932,45.168
ORD0011790,CUST00397,PROD00039,12/3/2022,Completed,7,237.02,0.16,Express,CarrierB,12/5/2022,12/8/2022,Late,1,0.1,969.01,199.0968,1393.6776,139.36776,424.6676
ORD0011791,CUST00015,PROD00013,1/13/2024,Pending,6,266.86,0.06,Economy,CarrierE,1/18/2024,1/20/2024,Late,1,0.2,1003.98,250.8484,1505.0904,301.01808,501.1104
ORD0011792,CUST00053,PROD00132,10/21/2022,Completed,5,163.2,0.22,Economy,CarrierD,10/26/2022,10/27/2022,Late,1,0.1,241.55,127.296,636.48,63.648,394.93
ORD0011793,CUST00428,PROD00096,12/1/2023,Completed,5,182.02,0.13,Same Day,CarrierA,12/5/2023,12/6/2023,Late,1,0.1,506.45,158.3574,791.787,79.1787,285.337
ORD0011794,CUST00008,PROD00109,3/30/2024,Completed,7,169.92,0.06,Economy,CarrierB,4/5/2024,4/5/2024,On Time,0,0.25,347.34,159.7248,1118.0736,279.5184,770.7336
ORD0011795,CUST00330,PROD00104,7/13/2024,Completed,5,201.6,0.02,Express,CarrierB,7/14/2024,7/18/2024,Late,1,0.2,520.85,197.568,987.84,197.568,466.99
ORD0011796,CUST00046,PROD00098,11/11/2023,Cancelled,4,124.66,0.22,Standard,CarrierE,11/17/2023,11/20/2023,Late,1,0,353.48,97.2348,388.9392,0,35.4592
ORD0011797,CUST00325,PROD00043,8/24/2024,Pending,10,149.37,0.05,Express,CarrierB,8/29/2024,9/2/2024,Late,1,0.19,117.1,141.9015,1419.015,269.61285,1301.915
ORD0011798,CUST00114,PROD00088,9/21/2022,Completed,5,213,0.25,Same Day,CarrierB,9/22/2022,9/25/2022,Late,1,0.19,646.6,159.75,798.75,151.7625,152.15
ORD0011799,CUST00147,PROD00093,4/15/2022,Completed,7,277.63,0.04,Economy,CarrierC,4/19/2022,4/22/2022,Late,1,0.18,1073.45,266.5248,1865.6736,335.821248,792.2236
ORD0011800,CUST00495,PROD00174,9/19/2024,Completed,5,153.21,0.12,Standard,CarrierC,9/22/2024,9/26/2024,Late,1,0.22,245.85,134.8248,674.124,148.30728,428.274
ORD0011801,CUST00166,PROD00126,8/12/2022,Completed,6,200.29,0.13,Economy,CarrierA,8/17/2022,8/18/2022,Late,1,0.2,529.74,174.2523,1045.5138,209.10276,515.7738
ORD0011802,CUST00379,PROD00109,2/23/2023,Completed,3,169.92,0.06,Economy,CarrierA,2/25/2023,2/26/2023,Late,1,0.19,148.86,159.7248,479.1744,91.043136,330.3144
ORD0011803,CUST00139,PROD00047,9/4/2024,Completed,5,132.87,0.25,Express,CarrierB,9/10/2024,9/10/2024,On Time,0,0.22,328.9,99.6525,498.2625,109.61775,169.3625
ORD0011804,CUST00117,PROD00092,4/25/2022,Completed,7,154.5,0.14,Same Day,CarrierE,4/28/2022,4/30/2022,Late,1,0.18,1008.56,132.87,930.09,167.4162,-78.47
ORD0011805,CUST00299,PROD00181,6/9/2024,Completed,2,93.64,0.14,Same Day,CarrierA,6/12/2024,6/13/2024,Late,1,0.22,143.02,80.5304,161.0608,35.433376,18.0408
ORD0011806,CUST00276,PROD00153,8/23/2022,Completed,4,133.76,0.22,Same Day,CarrierC,8/29/2022,8/31/2022,Late,1,0.2,133,104.3328,417.3312,83.46624,284.3312
ORD0011807,CUST00404,PROD00041,2/23/2024,Completed,4,170.17,0.15,Same Day,CarrierD,2/27/2024,3/2/2024,Late,1,0,115.2,144.6445,578.578,0,463.378
ORD0011808,CUST00277,PROD00003,10/1/2022,Completed,2,176.18,0.12,Same Day,CarrierE,10/3/2022,10/3/2022,On Time,0,0.19,295.48,155.0384,310.0768,58.914592,14.5968
ORD0011809,CUST00338,PROD00121,8/12/2024,Completed,5,247.09,0.12,Standard,CarrierB,8/13/2024,8/13/2024,On Time,0,0.22,812.25,217.4392,1087.196,239.18312,274.946
ORD0011810,CUST00313,PROD00077,8/18/2022,Completed,6,276.15,0.18,Same Day,CarrierE,8/24/2022,8/27/2022,Late,1,0,932.4,226.443,1358.658,0,426.258
ORD0011811,CUST00178,PROD00095,12/30/2023,Completed,7,178.76,0.09,Economy,CarrierB,1/3/2024,1/7/2024,Late,1,0.25,1087.38,162.6716,1138.7012,284.6753,51.3212
ORD0011812,CUST00330,PROD00013,2/3/2022,Completed,2,266.86,0.13,Standard,CarrierC,2/9/2022,2/11/2022,Late,1,0.2,334.66,232.1682,464.3364,92.86728,129.6764
ORD0011813,CUST00354,PROD00105,1/23/2023,Completed,4,292.26,0.08,Standard,CarrierA,1/27/2023,1/28/2023,Late,1,0.21,727.92,268.8792,1075.5168,225.858528,347.5968
ORD0011814,CUST00154,PROD00018,12/10/2023,Cancelled,4,220.57,0.22,Economy,CarrierB,12/16/2023,12/19/2023,Late,1,0.2,429.32,172.0446,688.1784,137.63568,258.8584
ORD0011815,CUST00414,PROD00037,5/16/2023,Completed,5,110.11,0.05,Economy,CarrierB,5/21/2023,5/23/2023,Late,1,0.1,322,104.6045,523.0225,52.30225,201.0225
ORD0011816,CUST00201,PROD00171,6/13/2024,Completed,3,156.74,0.14,Economy,CarrierC,6/18/2024,6/19/2024,Late,1,0.22,411.39,134.7964,404.3892,88.965624,-7.0008
ORD0011817,CUST00366,PROD00162,4/7/2023,Completed,5,226.58,0.08,Economy,CarrierC,4/11/2023,4/11/2023,On Time,0,0.21,641.5,208.4536,1042.268,218.87628,400.768
ORD0011818,CUST00115,PROD00055,3/25/2023,Completed,5,151.17,0.14,Standard,CarrierA,3/28/2023,3/31/2023,Late,1,0.18,607.95,130.0062,650.031,117.00558,42.081
ORD0011819,CUST00159,PROD00052,4/8/2024,Completed,5,216.99,0.13,Economy,CarrierB,4/12/2024,4/13/2024,Late,1,0.25,780.75,188.7813,943.9065,235.976625,163.1565
ORD0011820,CUST00042,PROD00036,8/2/2022,Completed,5,272.4,0.12,Economy,CarrierB,8/7/2022,8/9/2022,Late,1,0.22,813.2,239.712,1198.56,263.6832,385.36
ORD0011821,CUST00247,PROD00182,2/15/2022,Completed,7,133.16,0.11,Economy,CarrierE,2/20/2022,2/22/2022,Late,1,0.18,189.91,118.5124,829.5868,149.325624,639.6768
ORD0011822,CUST00068,PROD00187,2/9/2023,Completed,10,210.26,0.11,Express,CarrierD,2/12/2023,2/13/2023,Late,1,0.2,1643.6,187.1314,1871.314,374.2628,227.714
ORD0011823,CUST00445,PROD00114,11/29/2022,Completed,5,307.16,0.1,Economy,CarrierB,12/2/2022,12/3/2022,Late,1,0.2,812.9,276.444,1382.22,276.444,569.32
ORD0011824,CUST00445,PROD00052,8/28/2022,Completed,7,216.99,0.04,Same Day,CarrierC,9/1/2022,9/3/2022,Late,1,0.2,1093.05,208.3104,1458.1728,291.63456,365.1228
ORD0011825,CUST00326,PROD00019,9/11/2022,Completed,4,188.43,0.23,Standard,CarrierE,9/14/2022,9/14/2022,On Time,0,0.18,356.92,145.0911,580.3644,104.465592,223.4444
ORD0011826,CUST00334,PROD00140,8/16/2022,Completed,7,213.69,0.24,Standard,CarrierA,8/17/2022,8/21/2022,Late,1,0.21,1361.5,162.4044,1136.8308,238.734468,-224.6692
ORD0011827,CUST00196,PROD00092,1/3/2024,Completed,11,154.5,0.12,Economy,CarrierC,1/5/2024,1/8/2024,Late,1,0.22,1584.88,135.96,1495.56,329.0232,-89.32
ORD0011828,CUST00090,PROD00139,6/9/2024,Completed,3,149.67,0.11,Same Day,CarrierD,6/12/2024,6/15/2024,Late,1,0.2,227.73,133.2063,399.6189,79.92378,171.8889
ORD0011829,CUST00111,PROD00048,6/15/2022,Completed,3,251.57,0.1,Express,CarrierD,6/17/2022,6/20/2022,Late,1,0.2,319.23,226.413,679.239,135.8478,360.009
ORD0011830,CUST00368,PROD00101,8/8/2023,Completed,5,23.62,0.05,Same Day,CarrierA,8/12/2023,8/12/2023,On Time,0,0.21,55.65,22.439,112.195,23.56095,56.545
ORD0011831,CUST00359,PROD00099,1/7/2024,Completed,5,105.28,0.02,Same Day,CarrierA,1/8/2024,1/9/2024,Late,1,0.2,49.8,103.1744,515.872,103.1744,466.072
ORD0011832,CUST00145,PROD00144,5/26/2023,Completed,5,131.58,0.01,Same Day,CarrierB,5/31/2023,6/1/2023,Late,1,0.25,318.35,130.2642,651.321,162.83025,332.971
ORD0011833,CUST00275,PROD00199,8/21/2023,Completed,3,291.86,0.14,Economy,CarrierA,8/22/2023,8/23/2023,Late,1,0.25,533.94,250.9996,752.9988,188.2497,219.0588
ORD0011834,CUST00179,PROD00047,8/16/2023,Completed,7,132.87,0.18,Express,CarrierE,8/18/2023,8/22/2023,Late,1,0.25,460.46,108.9534,762.6738,190.66845,302.2138
ORD0011835,CUST00241,PROD00067,8/13/2024,Completed,5,138.55,0.02,Express,CarrierA,8/16/2024,8/16/2024,On Time,0,0.19,162.4,135.779,678.895,128.99005,516.495
ORD0011836,CUST00326,PROD00031,12/28/2023,Completed,9,243.72,0.12,Same Day,CarrierB,1/3/2024,1/3/2024,On Time,0,0.18,1111.23,214.4736,1930.2624,347.447232,819.0324
ORD0011837,CUST00319,PROD00076,11/7/2023,Completed,3,224.88,0.04,Standard,CarrierA,11/11/2023,11/11/2023,On Time,0,0.25,441.48,215.8848,647.6544,161.9136,206.1744
ORD0011838,CUST00477,PROD00008,1/25/2023,Completed,3,275.11,0.04,Standard,CarrierA,1/28/2023,2/1/2023,Late,1,0.19,521.7,264.1056,792.3168,150.540192,270.6168
ORD0011839,CUST00331,PROD00189,1/22/2024,Completed,5,222.12,0.18,Express,CarrierD,1/23/2024,1/24/2024,Late,1,0.1,541.4,182.1384,910.692,91.0692,369.292
ORD0011840,CUST00464,PROD00044,2/27/2023,Completed,10,240.99,0.23,Standard,CarrierA,3/3/2023,3/4/2023,Late,1,0.22,1823.2,185.5623,1855.623,408.23706,32.423
ORD0011841,CUST00414,PROD00178,7/13/2024,Completed,4,88.78,0.23,Standard,CarrierC,7/17/2024,7/17/2024,On Time,0,0.1,321.64,68.3606,273.4424,27.34424,-48.1976
ORD0011842,CUST00153,PROD00035,2/15/2023,Completed,5,226.61,0.07,Economy,CarrierC,2/16/2023,2/17/2023,Late,1,0.1,966.5,210.7473,1053.7365,105.37365,87.2365
ORD0011843,CUST00104,PROD00189,8/4/2023,Completed,2,222.12,0.06,Express,CarrierE,8/8/2023,8/10/2023,Late,1,0.2,216.56,208.7928,417.5856,83.51712,201.0256
ORD0011844,CUST00075,PROD00183,10/11/2023,Completed,5,281.52,0.13,Standard,CarrierA,10/12/2023,10/14/2023,Late,1,0.1,926.6,244.9224,1224.612,122.4612,298.012
ORD0011845,CUST00128,PROD00194,10/26/2023,Completed,7,246.03,0.24,Same Day,CarrierA,10/30/2023,11/2/2023,Late,1,0.2,899.15,186.9828,1308.8796,261.77592,409.7296
ORD0011846,CUST00199,PROD00014,3/23/2023,Completed,6,83.93,0.01,Economy,CarrierC,3/29/2023,4/1/2023,Late,1,0,278.46,83.0907,498.5442,0,220.0842
ORD0011847,CUST00154,PROD00110,2/7/2023,Pending,5,64.28,0.23,Express,CarrierD,2/12/2023,2/12/2023,On Time,0,0.2,100.05,49.4956,247.478,49.4956,147.428
ORD0011848,CUST00056,PROD00004,4/7/2022,Completed,6,257.03,0.04,Same Day,CarrierA,4/12/2022,4/16/2022,Late,1,0.19,730.44,246.7488,1480.4928,281.293632,750.0528
ORD0011849,CUST00278,PROD00145,1/14/2023,Completed,2,123.32,0.09,Economy,CarrierC,1/18/2023,1/18/2023,On Time,0,0.1,121.08,112.2212,224.4424,22.44424,103.3624
ORD0011850,CUST00345,PROD00112,11/1/2023,Completed,4,52.82,0.07,Economy,CarrierE,11/6/2023,11/7/2023,Late,1,0.2,145.76,49.1226,196.4904,39.29808,50.7304
ORD0011851,CUST00019,PROD00069,7/5/2022,Completed,10,76.67,0.17,Economy,CarrierE,7/8/2022,7/11/2022,Late,1,0.2,195.4,63.6361,636.361,127.2722,440.961
ORD0011852,CUST00159,PROD00152,11/11/2023,Completed,6,180.9,0.18,Same Day,CarrierA,11/14/2023,11/17/2023,Late,1,0.25,310.26,148.338,890.028,222.507,579.768
ORD0011853,CUST00026,PROD00049,9/1/2022,Completed,4,256.33,0.19,Express,CarrierC,9/2/2022,9/2/2022,On Time,0,0.1,446.44,207.6273,830.5092,83.05092,384.0692
ORD0011854,CUST00426,PROD00055,9/23/2023,Cancelled,4,151.17,0.02,Economy,CarrierB,9/28/2023,9/28/2023,On Time,0,0.1,486.36,148.1466,592.5864,59.25864,106.2264
ORD0011855,CUST00169,PROD00199,12/9/2023,Completed,4,291.86,0.02,Standard,CarrierE,12/15/2023,12/16/2023,Late,1,0.18,711.92,286.0228,1144.0912,205.936416,432.1712
ORD0011856,CUST00484,PROD00151,5/18/2023,Completed,3,260.06,0.23,Standard,CarrierC,5/19/2023,5/22/2023,Late,1,0.2,546.33,200.2462,600.7386,120.14772,54.4086
ORD0011857,CUST00023,PROD00081,10/15/2022,Completed,3,307.36,0.2,Same Day,CarrierE,10/21/2022,10/22/2022,Late,1,0.19,519.93,245.888,737.664,140.15616,217.734
ORD0011858,CUST00047,PROD00140,1/4/2023,Cancelled,4,213.69,0.23,Same Day,CarrierA,1/8/2023,1/11/2023,Late,1,0.18,778,164.5413,658.1652,118.469736,-119.8348
ORD0011859,CUST00013,PROD00139,3/6/2022,Completed,4,149.67,0.17,Express,CarrierB,3/11/2022,3/14/2022,Late,1,0.22,303.64,124.2261,496.9044,109.318968,193.2644
ORD0011860,CUST00217,PROD00115,6/11/2022,Completed,7,254.73,0.01,Standard,CarrierD,6/16/2022,6/18/2022,Late,1,0.2,899.57,252.1827,1765.2789,353.05578,865.7089
ORD0011861,CUST00322,PROD00075,8/20/2023,Cancelled,4,221.98,0.17,Express,CarrierE,8/22/2023,8/26/2023,Late,1,0.1,571.36,184.2434,736.9736,73.69736,165.6136
ORD0011862,CUST00194,PROD00098,7/15/2024,Completed,8,124.66,0.23,Standard,CarrierD,7/16/2024,7/19/2024,Late,1,0.1,706.96,95.9882,767.9056,76.79056,60.9456
ORD0011863,CUST00144,PROD00127,7/25/2023,Completed,4,249.89,0.08,Economy,CarrierB,7/26/2023,7/27/2023,Late,1,0,658.04,229.8988,919.5952,0,261.5552
ORD0011864,CUST00073,PROD00111,8/31/2024,Completed,3,130.15,0.03,Economy,CarrierE,9/3/2024,9/7/2024,Late,1,0.19,184.5,126.2455,378.7365,71.959935,194.2365
ORD0011865,CUST00156,PROD00101,3/4/2024,Completed,4,23.62,0.02,Same Day,CarrierE,3/5/2024,3/9/2024,Late,1,0.2,44.52,23.1476,92.5904,18.51808,48.0704
ORD0011866,CUST00077,PROD00114,10/24/2023,Completed,5,307.16,0.03,Express,CarrierE,10/25/2023,10/29/2023,Late,1,0.25,812.9,297.9452,1489.726,372.4315,676.826
ORD0011867,CUST00419,PROD00029,2/22/2023,Completed,7,254.87,0.02,Express,CarrierA,2/26/2023,3/2/2023,Late,1,0.2,843.64,249.7726,1748.4082,349.68164,904.7682
ORD0011868,CUST00169,PROD00062,4/26/2023,Completed,6,206.47,0.15,Same Day,CarrierC,4/29/2023,5/3/2023,Late,1,0.18,347.46,175.4995,1052.997,189.53946,705.537
ORD0011869,CUST00461,PROD00053,9/25/2023,Completed,6,316.61,0.06,Express,CarrierB,9/30/2023,10/3/2023,Late,1,0.1,1129.2,297.6134,1785.6804,178.56804,656.4804
ORD0011870,CUST00287,PROD00117,9/26/2022,Completed,5,226.02,0.01,Standard,CarrierA,9/29/2022,10/3/2022,Late,1,0.22,808.6,223.7598,1118.799,246.13578,310.199
ORD0011871,CUST00085,PROD00176,2/6/2024,Completed,3,90.25,0.23,Economy,CarrierE,2/11/2024,2/11/2024,On Time,0,0.2,117,69.4925,208.4775,41.6955,91.4775
ORD0011872,CUST00416,PROD00091,1/6/2024,Completed,4,37.74,0.17,Express,CarrierB,1/11/2024,1/13/2024,Late,1,0.2,113.28,31.3242,125.2968,25.05936,12.0168
ORD0011873,CUST00182,PROD00106,7/21/2023,Completed,8,200.11,0.22,Same Day,CarrierC,7/26/2023,7/26/2023,On Time,0,0.1,428.88,156.0858,1248.6864,124.86864,819.8064
ORD0011874,CUST00482,PROD00086,10/10/2023,Completed,1,78.62,0.12,Economy,CarrierC,10/12/2023,10/15/2023,Late,1,0,68.41,69.1856,69.1856,0,0.7756
ORD0011875,CUST00456,PROD00128,7/9/2022,Completed,4,266.54,0.22,Same Day,CarrierA,7/11/2022,7/11/2022,On Time,0,0.25,691.36,207.9012,831.6048,207.9012,140.2448
